'Année','Athlète','Position','Age','Equipe','Matchs joués','%3Points','%2Points','Passes','Points'
2015,'Marc Gasol','C',30,'MEM',81,'0.176','0.5',307,1413
2015,'Pau Gasol','PF',34,'CHI',78,'0.462','0.495',210,1446
2015,'Rudy Gay','SF',28,'SAC',68,'0.359','0.479',250,1432
2015,'Alonzo Gee','SF',27,'TOT',54,'0.371','0.49',25,241
2015,'Alonzo Gee','SF',27,'DEN',39,'0.417','0.496',19,190
2015,'Alonzo Gee','SF',27,'POR',15,'0.273','0.474',6,51
2015,'Paul George','SF',24,'IND',6,'0.409','0.333',6,53
2015,'Taj Gibson','PF',29,'CHI',62,'0','0.502',71,640
2015,'Manu Ginobili','SG',37,'SAS',70,'0.345','0.489',293,738
2015,'Rudy Gobert','C',22,'UTA',82,0,'0.607',109,686
2015,'Drew Gooden','PF',33,'WAS',51,'0.39','0.401',49,277
2015,'Archie Goodwin','SG',20,'PHO',41,'0.293','0.419',44,231
2015,'Aaron Gordon','PF',19,'ORL',47,'0.271','0.5',33,243
2015,'Ben Gordon','SG',31,'ORL',56,'0.361','0.475',50,349
2015,'Drew Gordon','PF',24,'PHI',9,0,'0.5',2,17
2015,'Eric Gordon','SG',26,'NOP',61,'0.448','0.38',229,818
2015,'Marcin Gortat','C',30,'WAS',82,0,'0.569',97,1001
2015,'Danny Granger','SF',31,'MIA',30,'0.357','0.449',17,188
2015,'Jerami Grant','SF',20,'PHI',65,'0.314','0.383',79,411
2015,'Danny Green','SG',27,'SAS',81,'0.418','0.466',158,946
2015,'Draymond Green','PF',24,'GSW',79,'0.337','0.523',291,921
2015,'Erick Green','PG',23,'DEN',43,'0.298','0.409',39,146
2015,'Gerald Green','SG',29,'PHO',74,'0.354','0.478',91,884
2015,'JaMychal Green','PF',24,'TOT',24,0,'0.659',4,62
2015,'JaMychal Green','PF',24,'SAS',4,0,'0.8',0,8
2015,'JaMychal Green','PF',24,'MEM',20,0,'0.639',4,54
2015,'Jeff Green','SF',28,'TOT',78,'0.332','0.473',134,1168
2015,'Jeff Green','SF',28,'BOS',33,'0.305','0.495',53,580
2015,'Jeff Green','SF',28,'MEM',45,'0.362','0.452',81,588
2015,'Willie Green','SG',33,'ORL',52,'0.347','0.411',68,306
2015,'Blake Griffin','PF',25,'LAC',67,'0.4','0.504',354,1469
2015,'Jorge Gutierrez','PG',26,'TOT',20,0,'0.579',22,53
2015,'Jorge Gutierrez','PG',26,'BRK',10,0,'0.538',7,16
2015,'Jorge Gutierrez','PG',26,'MIL',10,0,'0.6',15,37
2015,'P.J. Hairston','SG',22,'CHO',45,'0.301','0.358',21,254
2015,'Jordan Hamilton','SF',24,'LAC',14,'0.476','0.286',7,38
2015,'Justin Hamilton','C',24,'TOT',41,'0.323','0.51',36,219
2015,'Justin Hamilton','C',24,'MIA',24,'0.316','0.457',12,66
2015,'Justin Hamilton','C',24,'MIN',17,'0.333','0.535',24,153
2015,'Tyler Hansbrough','PF',29,'TOR',74,'0.143','0.538',21,270
2015,'Tim Hardaway','SG',22,'NYK',70,'0.342','0.435',127,804
2015,'James Harden','SG',25,'HOU',81,'0.375','0.48',565,2217
2015,'Maurice Harkless','SF',21,'ORL',45,'0.179','0.52',25,158
2015,'Devin Harris','PG',31,'DAL',76,'0.357','0.481',237,665
2015,'Gary Harris','SG',20,'DEN',55,'0.204','0.395',29,188
2015,'Joe Harris','SG',23,'CLE',51,'0.369','0.472',26,136
2015,'Tobias Harris','SF',22,'ORL',68,'0.364','0.5',124,1164
2015,'Udonis Haslem','PF',34,'MIA',62,'0.2','0.459',46,261
2015,'Spencer Hawes','PF',26,'LAC',73,'0.313','0.452',88,425
2015,'Chuck Hayes','C',31,'TOR',29,'0','0.478',20,50
2015,'Gordon Hayward','SF',24,'UTA',76,'0.364','0.481',313,1463
2015,'Brendan Haywood','C',35,'CLE',22,'0','0.467',2,35
2015,'Gerald Henderson','SG',27,'CHO',80,'0.331','0.457',206,969
2015,'Xavier Henry','SF',23,'LAL',9,'0','0.231',3,20
2015,'John Henson','C',24,'MIL',67,'0','0.566',59,470
2015,'Roy Hibbert','C',28,'IND',76,0,'0.448',84,802
2015,'J.J. Hickson','C',26,'DEN',73,0,'0.477',57,552
2015,'Nene Hilario','PF',32,'WAS',67,'0.2','0.513',123,737
2015,'George Hill','PG',28,'IND',43,'0.358','0.544',220,692
2015,'Jordan Hill','C',27,'LAL',70,'0.273','0.462',103,841
2015,'Solomon Hill','SF',23,'IND',82,'0.327','0.43',184,729
2015,'Kirk Hinrich','SG',34,'CHI',66,'0.345','0.394',148,377
2015,'Jrue Holiday','PG',24,'NOP',40,'0.378','0.469',274,592
2015,'Justin Holiday','SG',25,'GSW',59,'0.321','0.444',48,254
2015,'Ryan Hollins','C',30,'SAC',46,'0','0.646',14,137
2015,'Rodney Hood','SG',22,'UTA',50,'0.365','0.456',83,433
2015,'Al Horford','C',28,'ATL',76,'0.306','0.547',244,1156
2015,'Dwight Howard','C',29,'HOU',41,'0.5','0.594',50,646
2015,'Lester Hudson','SG',30,'LAC',5,'0.5','0.375',5,18
2015,'Robbie Hummel','SF',25,'MIN',45,'0.314','0.521',27,198
2015,'Kris Humphries','PF',29,'WAS',64,0,'0.481',57,509
2015,'Serge Ibaka','PF',25,'OKC',64,'0.376','0.511',55,917
2015,'Andre Iguodala','SF',31,'GSW',77,'0.349','0.553',228,604
2015,'Ersan Ilyasova','PF',27,'MIL',58,'0.389','0.515',56,669
2015,'Joe Ingles','SF',27,'UTA',79,'0.356','0.493',182,396
2015,'Kyrie Irving','PG',22,'CLE',75,'0.415','0.491',389,1628
2015,'Jarrett Jack','PG',31,'BRK',80,'0.267','0.477',373,957
2015,'Reggie Jackson','PG',24,'TOT',77,'0.299','0.477',462,1117
2015,'Reggie Jackson','PG',24,'OKC',50,'0.278','0.49',214,641
2015,'Reggie Jackson','PG',24,'DET',27,'0.337','0.46',248,476
2015,'Bernard James','C',29,'DAL',16,'0','0.444',4,44
2015,'LeBron James','SF',30,'CLE',69,'0.354','0.536',511,1743
2015,'Al Jefferson','C',30,'CHO',65,'0.4','0.482',113,1082
2015,'Cory Jefferson','PF',24,'BRK',50,'0.133','0.48',16,183
2015,'Richard Jefferson','SF',34,'DAL',74,'0.426','0.462',61,432
2015,'John Jenkins','SG',23,'ATL',24,'0.404','0.596',13,135
2015,'Brandon Jennings','PG',25,'DET',41,'0.36','0.428',272,632
2015,'Jonas Jerebko','PF',27,'TOT',75,'0.386','0.481',71,448
2015,'Jonas Jerebko','PF',27,'DET',46,'0.368','0.516',41,241
2015,'Jonas Jerebko','PF',27,'BOS',29,'0.406','0.444',30,207
2015,'Grant Jerrett','PF',21,'TOT',8,'0.067','0.545',3,16
2015,'Grant Jerrett','PF',21,'OKC',5,'0.077','0.5',1,7
2015,'Grant Jerrett','PF',21,'UTA',3,0,'0.571',2,9
2015,'Amir Johnson','PF',27,'TOR',75,'0.413','0.59',117,694
2015,'Chris Johnson','SF',24,'TOT',29,'0.295','0.576',15,166
2015,'Chris Johnson','SF',24,'PHI',9,'0.256','0.429',3,54
2015,'Chris Johnson','SF',24,'UTA',12,'0.342','0.692',7,81
2015,'Chris Johnson','SF',24,'MIL',8,'0.278','0.583',5,31
2015,'James Johnson','PF',27,'TOR',70,'0.216','0.643',95,554
2015,'Joe Johnson','SG',33,'BRK',80,'0.359','0.472',292,1154
2015,'Nick Johnson','SG',22,'HOU',28,'0.238','0.389',11,74
2015,'Tyler Johnson','SG',22,'MIA',32,'0.375','0.437',42,190
2015,'Wesley Johnson','SF',27,'LAL',76,'0.351','0.451',124,753
2015,'Dahntay Jones','SF',34,'LAC',33,0,'0.353',2,21
2015,'James Jones','SF',34,'CLE',57,'0.36','0.423',24,250
2015,'Perry Jones','SF',23,'OKC',43,'0.233','0.476',18,184
2015,'Terrence Jones','PF',23,'HOU',33,'0.351','0.553',36,386
2015,'DeAndre Jordan','C',26,'LAC',82,'0.25','0.713',61,946
2015,'Jerome Jordan','C',28,'BRK',44,'0','0.532',13,138
2015,'Cory Joseph','PG',23,'SAS',79,'0.364','0.52',188,535
2015,'Chris Kaman','C',32,'POR',74,'0','0.515',65,638
2015,'Enes Kanter','C',22,'TOT',75,'0.356','0.528',55,1163
2015,'Enes Kanter','C',22,'UTA',49,'0.317','0.505',26,678
2015,'Enes Kanter','C',22,'OKC',26,'0.75','0.564',29,485
2015,'Sergey Karasev','SG',21,'BRK',33,'0.296','0.475',46,153
2015,'Ryan Kelly','PF',23,'LAL',52,'0.336','0.337',92,332
2015,'Michael Kidd-Gilchrist','SF',21,'CHO',55,'0','0.465',77,598
2015,'Sean Kilpatrick','SG',25,'MIN',4,'0.308','0.429',4,22
2015,'Andrei Kirilenko','SF',33,'BRK',7,'0',0,1,3
2015,'Alex Kirk','C',23,'CLE',5,'0','0.25',1,4
2015,'Brandon Knight','PG-SG',23,'TOT',63,'0.389','0.441',330,1070
2015,'Brandon Knight','PG',23,'MIL',52,'0.409','0.448',281,923
2015,'Brandon Knight','SG',23,'PHO',11,'0.313','0.395',49,147
2015,'Kyle Korver','SG',33,'ATL',75,'0.492','0.47',196,911
2015,'Kosta Koufos','C',25,'MEM',81,'0','0.508',37,419
2015,'Ognjen Kuzmic','C',24,'GSW',16,'0','0.667',6,20
2015,'Jeremy Lamb','SG',22,'OKC',47,'0.342','0.475',44,295
2015,'Carl Landry','PF',31,'SAC',70,'0','0.515',26,503
2015,'Shane Larkin','PG',22,'NYK',76,'0.302','0.481',226,470
2015,'Joffrey Lauvergne','C',23,'DEN',24,'0.188','0.452',13,93
2015,'Zach LaVine','PG',19,'MIN',77,'0.341','0.449',276,778
2015,'Ty Lawson','PG',27,'DEN',75,'0.341','0.463',720,1143
2015,'Ricky Ledo','SG',22,'TOT',17,'0.37','0.319',19,90
2015,'Ricky Ledo','SG',22,'DAL',5,0,0,1,1
2015,'Ricky Ledo','SG',22,'NYK',12,'0.417','0.333',18,89
2015,'Courtney Lee','SG',29,'MEM',77,'0.402','0.473',151,777
2015,'David Lee','PF',31,'GSW',49,0,'0.514',85,388
2015,'Malcolm Lee','SG',24,'PHI',1,'0',0,0,0
2015,'Alex Len','C',21,'PHO',69,'0.333','0.509',32,432
2015,'Kawhi Leonard','SF',23,'SAS',64,'0.349','0.519',161,1057
2015,'Meyers Leonard','C',22,'POR',55,'0.42','0.586',32,327
2015,'Jon Leuer','PF',25,'MEM',63,'0.241','0.467',46,286
2015,'Damian Lillard','PG',24,'POR',82,'0.343','0.5',507,1720
2015,'Jeremy Lin','PG',26,'LAL',74,'0.369','0.444',339,832
2015,'Shaun Livingston','PG',29,'GSW',78,0,'0.503',259,461
2015,'Brook Lopez','C',26,'BRK',72,'0.1','0.517',50,1236
2015,'Robin Lopez','C',26,'POR',59,0,'0.537',55,566
2015,'Kevin Love','PF',26,'CLE',75,'0.367','0.48',168,1228
2015,'Kyle Lowry','PG',28,'TOR',70,'0.338','0.457',473,1244
2015,'Kalin Lucas','PG',25,'MEM',1,'0',0,0,0
2015,'John Lucas','PG',32,'DET',21,'0.31','0.44',60,98
2015,'Shelvin Mack','PG',24,'ATL',55,'0.315','0.467',155,299
2015,'Ian Mahinmi','C',28,'IND',61,'0','0.552',33,265
2015,'Devyn Marble','SG',22,'ORL',16,'0.182','0.455',17,37
2015,'Shawn Marion','SF',36,'CLE',57,'0.261','0.484',51,276
2015,'Kendall Marshall','PG',23,'MIL',28,'0.391','0.509',86,118
2015,'Cartier Martin','SF',30,'DET',23,'0.182','0.45',11,36
2015,'Kenyon Martin','PF',37,'MIL',11,'0','0.409',5,20
2015,'Kevin Martin','SG',31,'MIN',39,'0.393','0.442',89,779
2015,'Wesley Matthews','SG',28,'POR',60,'0.389','0.534',139,956
2015,'Jason Maxiell','PF',31,'CHO',61,'0','0.422',19,203
2015,'O.J. Mayo','SG',27,'MIL',71,'0.357','0.465',197,806
2015,'Luc Mbah','PF',28,'PHI',67,'0.307','0.435',106,660
2015,'James Michael','PF',22,'GSW',15,'0','0.545',2,62
2015,'Ray McCallum','PG',23,'SAC',68,'0.306','0.479',188,503
2015,'C.J. McCollum','SG',23,'POR',62,'0.396','0.46',64,424
2015,'K.J. McDaniels','SG',21,'TOT',62,'0.287','0.454',72,487
2015,'K.J. McDaniels','SG',21,'PHI',52,'0.293','0.456',70,476
2015,'K.J. McDaniels','SG',21,'HOU',10,0,'0.417',2,11
2015,'Doug McDermott','SF',23,'CHI',36,'0.317','0.455',6,109
2015,'Mitch McGary','PF',22,'OKC',32,0,'0.54',14,201
2015,'JaVale McGee','C',27,'TOT',23,'0','0.532',3,106
2015,'JaVale McGee','C',27,'DEN',17,'0','0.557',1,88
2015,'JaVale McGee','C',27,'PHI',6,'0','0.444',2,18
2015,'Ben McLemore','SG',21,'SAC',82,'0.358','0.507',140,996
2015,'Jerel McNeal','PG',27,'PHO',6,'0.5','0.222',2,9
2015,'Josh McRoberts','PF',27,'MIA',17,'0.421','0.588',33,72
2015,'Jodie Meeks','SG',27,'DET',60,'0.349','0.46',79,663
2015,'Gal Mekel','PG',26,'NOP',4,0,'0.176',13,6
2015,'Khris Middleton','SF',23,'MIL',79,'0.407','0.494',182,1055
2015,'C.J. Miles','SG',27,'IND',70,'0.345','0.459',75,942
2015,'Andre Miller','PG',38,'TOT',81,'0.206','0.539',284,355
2015,'Andre Miller','PG',38,'WAS',51,'0.125','0.567',143,183
2015,'Andre Miller','PG',38,'SAC',30,'0.231','0.508',141,172
2015,'Darius Miller','SF',24,'NOP',5,0,'0.167',2,2
2015,'Mike Miller','SF',34,'CLE',52,'0.327','0.313',46,109
2015,'Quincy Miller','PF',22,'TOT',10,'0.167','0.3',8,29
2015,'Quincy Miller','PF',22,'SAC',6,'0.143','0.273',3,17
2015,'Quincy Miller','PF',22,'DET',4,'0.182','0.333',5,12
2015,'Patty Mills','PG',26,'SAS',51,'0.341','0.429',87,351
2015,'Elijah Millsap','SG',27,'UTA',47,'0.311','0.358',58,248
2015,'Paul Millsap','PF',29,'ATL',73,'0.356','0.513',223,1218
2015,'Nikola Mirotic','PF',23,'CHI',82,'0.316','0.495',97,833
2015,'Nazr Mohammed','C',37,'CHI',23,'0','0.433',3,27
2015,'Greg Monroe','PF',24,'DET',69,'0','0.496',142,1098
2015,'E''Twaun Moore','SG',25,'CHI',56,'0.342','0.485',33,149
2015,'Eric Moreland','PF',23,'SAC',3,'0',1,0,2
2015,'Darius Morris','PG',24,'BRK',38,'0.212','0.397',48,83
2015,'Marcus Morris','PF',25,'PHO',81,'0.358','0.487',133,845
2015,'Markieff Morris','PF',25,'PHO',82,'0.318','0.494',192,1258
2015,'Anthony Morrow','SG',29,'OKC',74,'0.434','0.497',60,790
2015,'Donatas Motiejunas','PF',24,'HOU',71,'0.368','0.536',130,855
2015,'Timofey Mozgov','C',28,'TOT',81,'0.333','0.557',55,785
2015,'Timofey Mozgov','C',28,'DEN',35,'0.333','0.509',16,299
2015,'Timofey Mozgov','C',28,'CLE',46,'0','0.59',39,486
2015,'Shabazz Muhammad','SG',22,'MIN',38,'0.392','0.503',44,512
2015,'Toure'' Murry','SG-PG',25,'TOT',5,'0','0.4',1,6
2015,'Toure'' Murry','PG',25,'UTA',1,'0',0,0,0
2015,'Toure'' Murry','SG',25,'WAS',4,'0','0.5',1,6
2015,'Mike Muscala','PF',23,'ATL',40,'0.409','0.574',25,197
2015,'Shabazz Napier','PG',23,'MIA',51,'0.364','0.4',130,261
2015,'Gary Neal','SG',30,'TOT',54,'0.305','0.407',100,543
2015,'Gary Neal','SG',30,'CHO',43,'0.293','0.392',80,413
2015,'Gary Neal','SG',30,'MIN',11,'0.355','0.459',20,130
2015,'Jameer Nelson','PG',32,'TOT',63,'0.345','0.472',253,523
2015,'Jameer Nelson','PG',32,'DAL',23,'0.369','0.383',95,167
2015,'Jameer Nelson','PG',32,'BOS',6,'0.2','0.25',33,29
2015,'Jameer Nelson','PG',32,'DEN',34,'0.354','0.524',125,327
2015,'Andrew Nicholson','PF',25,'ORL',40,'0.317','0.47',22,194
2015,'Joakim Noah','C',29,'CHI',67,0,'0.447',312,485
2015,'Nerlens Noel','C',20,'PHI',75,'0','0.462',128,744
2015,'Lucas Nogueira','C',22,'TOR',6,'0','0.25',1,6
2015,'Steve Novak','SF-PF',31,'TOT',35,'0.396','0.375',11,63
2015,'Steve Novak','SF',31,'UTA',22,'0.485',0,6,48
2015,'Steve Novak','PF',31,'OKC',13,'0.2','0.5',5,15
2015,'Dirk Nowitzki','PF',36,'DAL',77,'0.38','0.486',143,1333
2015,'Jusuf Nurkic','C',20,'DEN',62,0,'0.449',50,426
2015,'Johnny O''Bryant','PF',21,'MIL',34,'0','0.367',17,100
2015,'Kyle O''Quinn','PF',24,'ORL',51,'0.279','0.538',59,294
2015,'Victor Oladipo','SG',22,'ORL',72,'0.339','0.464',295,1292
2015,'Kelly Olynyk','C',23,'BOS',64,'0.349','0.538',109,656
2015,'Arinze Onuaku','C',27,'MIN',6,'0','0.857',4,27
2015,'Zaza Pachulia','C',30,'MIL',73,0,'0.456',178,606
2015,'Kostas Papanikolaou','SF',24,'HOU',43,'0.292','0.418',85,182
2015,'Jannero Pargo','PG',35,'CHO',9,'0.409','0.462',8,41
2015,'Jabari Parker','PF',19,'MIL',25,'0.25','0.506',42,308
2015,'Tony Parker','PG',32,'SAS',68,'0.427','0.493',335,976
2015,'Chandler Parsons','SF',26,'DAL',66,'0.38','0.521',161,1037
2015,'Patrick Patterson','PF',25,'TOR',81,'0.371','0.536',155,648
2015,'Chris Paul','PG',29,'LAC',82,'0.398','0.523',838,1564
2015,'Adreian Payne','PF',23,'TOT',32,'0.111','0.427',30,213
2015,'Adreian Payne','PF',23,'ATL',3,0,'0.333',0,5
2015,'Adreian Payne','PF',23,'MIN',29,'0.125','0.429',30,208
2015,'Elfrid Payton','PG',20,'ORL',82,'0.262','0.435',533,731
2015,'Nikola Pekovic','C',29,'MIN',31,'0','0.424',27,386
2015,'Kendrick Perkins','C',30,'TOT',68,0,'0.451',51,246
2015,'Kendrick Perkins','C',30,'OKC',51,0,'0.443',43,202
2015,'Kendrick Perkins','C',30,'CLE',17,'0','0.488',8,44
2015,'Paul Pierce','SF',37,'WAS',73,'0.389','0.496',144,868
2015,'Mason Plumlee','C',24,'BRK',82,0,'0.576',74,717
2015,'Miles Plumlee','C',26,'TOT',73,'0','0.535',34,294
2015,'Miles Plumlee','C',26,'PHO',54,'0','0.549',27,233
2015,'Miles Plumlee','C',26,'MIL',19,'0','0.492',7,61
2015,'Quincy Pondexter','SF-SG',26,'TOT',75,'0.373','0.478',94,538
2015,'Quincy Pondexter','SG',26,'MEM',30,'0.233','0.5',28,134
2015,'Quincy Pondexter','SF',26,'NOP',45,'0.433','0.468',66,404
2015,'Otto Porter','SF',21,'WAS',74,'0.337','0.491',65,445
2015,'Dwight Powell','PF',23,'TOT',29,'0.273','0.5',9,90
2015,'Dwight Powell','PF',23,'BOS',5,'0','0.8',0,9
2015,'Dwight Powell','PF',23,'DAL',24,'0.273','0.471',9,81
2015,'Phil Pressey','PG',23,'BOS',50,'0.246','0.44',117,177
2015,'A.J. Price','PG',28,'TOT',26,'0.263','0.45',46,133
2015,'A.J. Price','PG',28,'IND',10,'0.385','0.48',27,105
2015,'A.J. Price','PG',28,'CLE',11,0,'0.391',13,22
2015,'A.J. Price','PG',28,'PHO',5,0,'0.429',6,6
2015,'Ronnie Price','PG',31,'LAL',43,'0.284','0.404',165,221
2015,'Pablo Prigioni','PG',37,'TOT',67,'0.343','0.548',171,274
2015,'Pablo Prigioni','PG',37,'NYK',43,'0.374','0.543',104,201
2015,'Pablo Prigioni','PG',37,'HOU',24,'0.275','0.563',67,73
2015,'Tayshaun Prince','SF',34,'TOT',58,'0.463','0.436',93,434
2015,'Tayshaun Prince','SF',34,'MEM',26,'0.455','0.4',37,190
2015,'Tayshaun Prince','SF',34,'BOS',9,'0.625','0.549',18,76
2015,'Tayshaun Prince','SF',34,'DET',23,'0.423','0.433',38,168
2015,'Miroslav Raduljica','C',27,'MIN',5,'0','0.375',0,8
2015,'Julius Randle','PF',20,'LAL',1,'0','0.333',0,2
2015,'Shavlik Randolph','PF',31,'TOT',21,0,'0.3',4,24
2015,'Shavlik Randolph','PF',31,'PHO',16,0,'0.286',3,17
2015,'Shavlik Randolph','PF',31,'BOS',5,0,'0.333',1,7
2015,'Zach Randolph','PF',33,'MEM',71,'0.35','0.49',153,1143
2015,'J.J. Redick','SG',30,'LAC',78,'0.437','0.515',137,1277
2015,'Glen Rice','SG',24,'WAS',5,'0.143','0.25',2,11
2015,'Jason Richardson','SG',34,'PHI',19,'0.323','0.378',38,172
2015,'Luke Ridnour','PG',33,'ORL',47,'0.317','0.487',96,188
2015,'Austin Rivers','PG-SG',22,'TOT',76,'0.298','0.449',155,530
2015,'Austin Rivers','SG',22,'NOP',35,'0.28','0.419',87,239
2015,'Austin Rivers','PG',22,'LAC',41,'0.309','0.477',68,291
2015,'Andre Roberson','SG',23,'OKC',67,'0.247','0.612',70,228
2015,'Brian Roberts','PG',29,'CHO',72,'0.321','0.44',162,480
2015,'Glenn Robinson','SG-SF',21,'TOT',35,'0.263','0.438',11,73
2015,'Glenn Robinson','SG',21,'MIN',25,'0.167','0.389',3,29
2015,'Glenn Robinson','SF',21,'PHI',10,'0.308','0.467',8,44
2015,'Nate Robinson','PG',30,'TOT',42,'0.277','0.399',97,238
2015,'Nate Robinson','PG',30,'DEN',33,'0.261','0.42',77,192
2015,'Nate Robinson','PG',30,'LAC',9,'0.35','0.323',20,46
2015,'Thomas Robinson','PF',23,'TOT',54,0,'0.488',33,308
2015,'Thomas Robinson','PF',23,'POR',32,'0','0.516',9,115
2015,'Thomas Robinson','PF',23,'PHI',22,0,'0.473',24,193
2015,'Rajon Rondo','PG',28,'TOT',68,'0.314','0.444',538,608
2015,'Rajon Rondo','PG',28,'BOS',22,'0.25','0.435',237,182
2015,'Rajon Rondo','PG',28,'DAL',46,'0.352','0.448',301,426
2015,'Derrick Rose','PG',26,'CHI',51,'0.28','0.465',251,904
2015,'Terrence Ross','SF',23,'TOR',82,'0.372','0.452',86,807
2015,'Ricky Rubio','PG',24,'MIN',22,'0.255','0.387',193,226
2015,'Damjan Rudez','SF',28,'IND',68,'0.406','0.538',53,323
2015,'Brandon Rush','SG',29,'GSW',33,'0.111','0.296',12,30
2015,'Robert Sacre','C',25,'LAL',67,0,'0.413',55,307
2015,'John Salmons','SF',35,'NOP',21,'0.308','0.364',13,42
2015,'JaKarr Sampson','SF',21,'PHI',74,'0.244','0.525',77,386
2015,'Larry Sanders','C',26,'MIL',27,'0','0.5',23,196
2015,'Dennis Schroder','PG',21,'ATL',77,'0.351','0.449',317,768
2015,'Luis Scola','PF',34,'IND',81,'0.25','0.474',105,763
2015,'Mike Scott','PF',26,'ATL',68,'0.344','0.517',75,529
2015,'Thabo Sefolosha','SF',30,'ATL',52,'0.321','0.462',75,278
2015,'Kevin Seraphin','C',25,'WAS',79,0,'0.516',59,520
2015,'Ramon Sessions','PG',28,'TOT',64,'0.317','0.387',182,402
2015,'Ramon Sessions','PG',28,'SAC',36,'0.214','0.368',96,196
2015,'Ramon Sessions','PG',28,'WAS',28,'0.406','0.412',86,206
2015,'Iman Shumpert','SG',24,'TOT',62,'0.342','0.458',135,496
2015,'Iman Shumpert','SG',24,'NYK',24,'0.348','0.436',78,224
2015,'Iman Shumpert','SG',24,'CLE',38,'0.338','0.484',57,272
2015,'Alexey Shved','SG',26,'TOT',42,'0.338','0.439',106,434
2015,'Alexey Shved','SG',26,'PHI',17,'0.298','0.479',46,169
2015,'Alexey Shved','SG',26,'HOU',9,'0.333','0.333',3,29
2015,'Alexey Shved','SG',26,'NYK',16,'0.371','0.423',57,236
2015,'Henry Sims','C',24,'PHI',73,'0.182','0.488',79,586
2015,'Kyle Singler','SF',26,'TOT',80,'0.398','0.371',85,480
2015,'Kyle Singler','SF',26,'DET',54,'0.406','0.393',67,385
2015,'Kyle Singler','SF',26,'OKC',26,'0.37','0.286',18,95
2015,'Donald Sloan','PG',27,'IND',53,'0.313','0.464',190,391
2015,'Marcus Smart','PG',20,'BOS',67,'0.335','0.41',208,523
2015,'Greg Smith','PF',24,'DAL',42,'0','0.612',9,80
2015,'Ish Smith','PG',26,'TOT',55,'0.3','0.407',180,338
2015,'Ish Smith','PG',26,'OKC',30,'0.2','0.35',28,37
2015,'Ish Smith','PG',26,'PHI',25,'0.309','0.416',152,301
2015,'J.R. Smith','SG',29,'TOT',70,'0.383','0.462',195,847
2015,'J.R. Smith','SG',29,'NYK',24,'0.356','0.429',81,261
2015,'J.R. Smith','SG',29,'CLE',46,'0.39','0.494',114,586
2015,'Jason Smith','C',28,'NYK',82,'0.357','0.44',140,656
2015,'Josh Smith','PF',29,'TOT',83,'0.316','0.451',277,1027
2015,'Josh Smith','PF',29,'DET',28,'0.243','0.407',132,367
2015,'Josh Smith','PF',29,'HOU',55,'0.33','0.489',145,660
2015,'Russ Smith','PG',23,'TOT',12,'0.182','0.429',8,30
2015,'Russ Smith','PG',23,'NOP',6,'0.167','0.25',2,5
2015,'Russ Smith','PG',23,'MEM',6,'0.2','0.5',6,25
2015,'Tony Snell','SF',23,'CHI',72,'0.371','0.494',62,435
2015,'Marreese Speights','C',27,'GSW',76,'0.278','0.498',72,791
2015,'Tiago Splitter','C',30,'SAS',52,'0','0.558',78,428
2015,'Nik Stauskas','SG',21,'SAC',73,'0.322','0.408',67,319
2015,'Lance Stephenson','SG',24,'CHO',61,'0.171','0.425',240,501
2015,'Greg Stiemsma','C',29,'TOR',17,'0','0.75',3,14
2015,'David Stockton','PG',23,'SAC',3,'0.5','0.25',9,8
2015,'Jarnell Stokes','PF',21,'MEM',19,'0','0.568',4,57
2015,'Amar''e Stoudemire','PF',32,'TOT',59,0,'0.562',45,680
2015,'Amar''e Stoudemire','PF',32,'NYK',36,0,'0.549',37,432
2015,'Amar''e Stoudemire','PF',32,'DAL',23,0,'0.584',8,248
2015,'Rodney Stuckey','PG',28,'IND',71,'0.39','0.452',219,896
2015,'Jared Sullinger','PF',22,'BOS',58,'0.283','0.494',134,770
2015,'Jeffery Taylor','SF',25,'CHO',29,'0.306','0.436',22,127
2015,'Jeff Teague','PG',26,'ATL',73,'0.343','0.496',513,1162
2015,'Mirza Teletovic','PF',29,'BRK',40,'0.321','0.476',46,339
2015,'Sebastian Telfair','PG',29,'OKC',16,'0.3','0.431',45,134
2015,'Garrett Temple','SG',28,'WAS',52,'0.375','0.427',56,204
2015,'Jason Terry','SG',37,'HOU',77,'0.39','0.504',147,541
2015,'Isaiah Thomas','PG',25,'TOT',67,'0.373','0.457',284,1101
2015,'Isaiah Thomas','PG',25,'PHO',46,'0.391','0.449',171,701
2015,'Isaiah Thomas','PG',25,'BOS',21,'0.345','0.473',113,400
2015,'Lance Thomas','PF-SF',26,'TOT',62,'0.318','0.417',69,443
2015,'Lance Thomas','SF',26,'OKC',22,0,'0.36',20,113
2015,'Lance Thomas','PF',26,'NYK',40,'0.333','0.441',49,330
2015,'Malcolm Thomas','PF',26,'PHI',17,0,'0.545',7,45
2015,'Tyrus Thomas','PF',28,'MEM',2,'0',1,1,4
2015,'Hollis Thompson','SG',23,'PHI',71,'0.401','0.426',85,626
2015,'Jason Thompson','PF',28,'SAC',81,0,'0.471',85,491
2015,'Klay Thompson','SG',24,'GSW',77,'0.439','0.481',222,1668
2015,'Tristan Thompson','PF',23,'CLE',82,'0','0.547',39,693
2015,'Marcus Thornton','SG',27,'TOT',48,'0.378','0.426',36,380
2015,'Marcus Thornton','SG',27,'BOS',39,'0.419','0.414',34,348
2015,'Marcus Thornton','SG',27,'PHO',9,'0.105','0.524',2,32
